"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"1038-F03475","F03475","Szárny utca","47.480554","19.264448","","","0","","","","1","",""
"1038-F03476","F03476","Szabadság sugárút","47.482972","19.274223","","","0","","","","1","",""
"1038-F03477","F03477","Szabadság sugárút","47.482578","19.273226","","","0","","","","1","",""
"1038-F03478","F03478","Lemberg utca","47.483513","19.278352","","","0","","","","1","",""
"1038-F03479","F03479","Péceli út","47.483963","19.278168","","","0","","","","1","",""
"1038-F03480","F03480","Lemberg utca","47.484232","19.278581","","","0","","","","1","",""
"1038-F03481","F03481","Lemberg utca","47.484536","19.279192","","","0","","","","1","",""
"1038-F03482","F03482","Csaba vezér tér","47.486744","19.286341","","","0","","","","1","",""
"1038-F03483","F03483","Csaba vezér tér","47.486861","19.286248","","","0","","","","1","",""
"1038-F03484","F03484","Csaba vezér tér","47.486292","19.287334","","","0","","","","1","",""
"1038-F03485","F03485","Csaba vezér tér","47.487847","19.287765","","","0","","","","1","",""
"1038-F03486","F03486","Lemberg utca","47.480576","19.280714","","","0","","","","1","",""
"1038-F03487","F03487","Csabagyöngye utca","47.480649","19.280277","","","0","","","","2","",""
"1038-F03488","F03488","Alsódabas utca","47.483472","19.289603","","","0","","","","1","",""
"1038-F03489","F03489","Alsódabas utca","47.482969","19.289322","","","0","","","","1","",""
"1038-F03490","F03490","Alsódabas utca","47.482715","19.290064","","","0","","","","1","",""
"1038-F03491","F03491","Óvónő utca","47.485286","19.281929","","","0","","","","2","",""
"1038-F03492","F03492","Óvónő utca","47.4856","19.282567","","","0","","","","1","",""
"1038-F03493","F03493","Regélő utca","47.477458","19.292508","","","0","","","","1","",""
"1038-F03494","F03494","Regélő utca","47.477178","19.292758","","","0","","","","1","",""
"1038-F03495","F03495","Nagyszentmiklósi út","47.472074","19.294804","","","0","","","","1","",""
"1038-F03496","F03496","Nagyszentmiklósi út","47.471777","19.294975","","","0","","","","1","",""
"1038-F03498","F03498","Kucorgó tér","47.469017","19.294153","","","0","","","","1","",""
"1038-F03499","F03499","Kucorgó tér","47.469134","19.294512","","","0","","","","1","",""
"1038-F03500","F03500","Nyomdász utca","47.465497","19.308356","","","0","","","","1","",""
"1038-F03501","F03501","Nyomdász utca","47.465099","19.309083","","","0","","","","1","",""
"1038-F03502","F03502","Pesti út","47.464147","19.312607","","","0","","","","1","",""
"1038-F03503","F03503","Sáránd utca","47.464039","19.312513","","","0","","","","1","",""
"1038-F03504","F03504","Rákoskert sugárút","47.461105","19.31348","","","0","","","","1","",""
"1038-F03505","F03505","Sáránd utca","47.461284","19.313561","","","0","","","","1","",""
"1038-F03506","F03506","Schell Gyuláné tér","47.459624","19.29976","","","0","","","","1","",""
"1038-F03507","F03507","Schell Gyuláné tér","47.459614","19.300555","","","0","","","","1","",""
"1038-F03508","F03508","Vecsey Ferenc utca","47.470547","19.289664","","","0","","","","1","",""
"1038-F03509","F03509","Vecsey Ferenc utca","47.470502","19.289425","","","0","","","","1","",""
"1038-F03510","F03510","Tápióbicske utca","47.47236","19.278304","","","0","","","","1","",""
"1038-F03511","F03511","Tápióbicske utca","47.471981","19.279098","","","0","","","","1","",""
"1038-F03512","F03512","Oroszvár utca","47.474461","19.270897","","","0","","","","1","",""
"1038-F03513","F03513","Oroszvár utca","47.474508","19.270141","","","0","","","","1","",""
"1038-F03514","F03514","Mezőtárkány utca","47.477037","19.264182","","","0","","","","1","",""
"1038-F03515","F03515","Mezőtárkány utca","47.477192","19.263453","","","0","","","","1","",""
"1038-F03516","F03516","Széchenyi utca","47.473459","19.253634","","","0","","","","1","",""
"1038-F03517","F03517","Széchenyi utca","47.473818","19.25402","","","0","","","","1","",""
"1038-F03518","F03518","Szabadság utca","47.467379","19.248464","","","0","","","","1","",""
"1038-F03519","F03519","Szabadság utca","47.467515","19.247948","","","0","","","","1","",""
"1038-F03520","F03520","Kerülő utca","47.463658","19.247058","","","0","","","","2","",""
"1038-F03521","F03521","Rákoshegy, Ferihegyi út","47.460538","19.24629","","","0","","","","1","",""
"1038-F03522","F03522","Baross utca","47.462996","19.239562","","","0","","","","1","",""
"1038-F03523","F03523","Melczer utca / Baross utca","47.462925","19.238991","","","0","","","","1","",""
"1038-F03524","F03524","Melczer utca / Baross utca","47.463329","19.239536","","","0","","","","1","",""
"1038-F03525","F03525","Rákoshegy vasútállomás","47.46754","19.243703","","","0","","","","1","",""
"1038-F03526","F03526","Rákoshegy vasútállomás","47.468017","19.243665","","","0","","","","1","",""
"1038-F03528","F03528","Rákoshegy vasútállomás","47.468302","19.245138","","","0","","","","1","",""
"1038-F03529","F03529","Lőrinci út","47.469943","19.237226","","","0","","","","1","",""
"1038-F03530","F03530","Lőrinci út","47.469527","19.238405","","","0","","","","1","",""
"1038-F03531","F03531","Lőrinci út","47.469467","19.237012","","","0","","","","1","",""
"1038-F03532","F03532","Lőrinci út","47.469683","19.236813","","","0","","","","1","",""
"1038-F03533","F03533","Bánya part","47.471046","19.239047","","","0","","","","1","",""
"1038-F03534","F03534","Bánya part","47.471585","19.239712","","","0","","","","2","",""
"1038-F03535","F03535","Bulyovszky utca","47.473794","19.241763","","","0","","","","1","",""
"1038-F03536","F03536","Bulyovszky utca","47.474431","19.242548","","","0","","","","1","",""
"1038-F03537","F03537","Árpád fejedelem utca","47.476775","19.244719","","","0","","","","1","",""
"1038-F03538","F03538","Árpád fejedelem utca","47.476003","19.244106","","","0","","","","1","",""
"1038-F03541","F03541","Bakancsos utca","47.482272","19.243864","","","0","","","","1","",""
"1038-F03542","F03542","Bakancsos utca","47.482201","19.2432","","","0","","","","1","",""
"1038-F03544","F03544","Kis utca","47.483315","19.238918","","","0","","","","1","",""
"1038-F03545","F03545","Kis utca","47.483226","19.238334","","","0","","","","1","",""
"1038-F03546","F03546","Borsó utca","47.484232","19.233694","","","0","","","","1","",""
"1038-F03547","F03547","Borsó utca","47.483971","19.233839","","","0","","","","1","",""
"1038-F03549","F03549","509. utca","47.484739","19.225655","","","0","","","","1","",""
"1038-F03550","F03550","Pesti út","47.483931","19.230747","","","0","","","","1","",""
"1038-F03551","F03551","501. utca","47.482212","19.219238","","","0","","","","1","",""
"1038-F03552","F03552","Akadémiaújtelep, 525. tér","47.480709","19.21983","","","0","","","","1","",""
"1038-F03553","F03553","513. utca","47.480427","19.227923","","","0","","","","1","",""
"1038-F03554","F03554","Uszoda","47.479302","19.233982","","","0","","","","1","",""
"1038-F03556","F03556","Szürkebegy utca","47.475445","19.23893","","","0","","","","1","",""
"1038-F03557","F03557","Rákoskeresztúr, Aranylúd utca","47.471763","19.235335","","","0","","","","1","",""
"1038-F03558","F03558","Barátka utca","47.473344","19.230883","","","0","","","","1","",""
"1038-F03559","F03559","Vadkacsa utca","47.477055","19.227527","","","0","","","","1","",""
"1038-F03561","F03561","Melczer utca","47.465478","19.234053","","","0","","","","1","",""
"1038-F03562","F03562","Bocskai István utca","47.456181","19.232336","","","0","","","","1","",""
"1038-F03563","F03563","Bocskai István utca","47.456728","19.233014","","","0","","","","1","",""
"1038-F03564","F03564","Orgoványi utca","47.452885","19.229036","","","0","","","","1","",""
"1038-F03565","F03565","Orgoványi utca","47.453433","19.229595","","","0","","","","1","",""
"1038-F03566","F03566","Óvónő utca","47.481585","19.284287","","","0","","","","1","",""
"1038-F03567","F03567","Óvónő utca","47.481763","19.285217","","","0","","","","1","",""
"1038-F03568","F03568","Nyomdok utca","47.466726","19.30547","","","0","","","","1","",""
"1038-F03569","F03569","Nyomdok utca","47.466573","19.305562","","","0","","","","1","",""
"1038-F03570","F03570","Erzsébet körút","47.460256","19.306991","","","0","","","","1","",""
"1038-F03571","F03571","Erzsébet körút","47.460131","19.306526","","","0","","","","1","",""
"1038-F03572","F03572","Ananász utca / Ároktő út","47.495698","19.260688","","","0","","","","1","",""
"1038-F03573","F03573","Ananász utca / Ároktő út","47.495976","19.261273","","","0","","","","1","",""
"1038-F03574","F03574","Olcsva utca","47.468084","19.30163","","","0","","","","1","",""
"1038-F03575","F03575","Olcsva utca","47.467749","19.302358","","","0","","","","1","",""
"1038-F03576","F03576","Bártfai utca / Ananász utca","47.497247","19.264118","","","0","","","","1","",""
"1038-F03577","F03577","Bártfai utca / Ananász utca","47.497436","19.264344","","","0","","","","1","",""
"1038-F03578","F03578","Almásháza utca","47.498947","19.269208","","","0","","","","1","",""
"1038-F03579","F03579","Almásháza utca","47.498784","19.269791","","","0","","","","1","",""
"1038-F03580","F03580","Jászivány utca","47.495861","19.274398","","","0","","","","1","",""
"1038-F03581","F03581","Jászágó utca","47.496591","19.273432","","","0","","","","1","",""
"1038-F03582","F03582","Gőzös utca","47.494621","19.287066","","","0","","","","1","",""
"1038-F03583","F03583","Gőzös utca","47.49463","19.286947","","","0","","","","1","",""
"1038-F03584","F03584","Rákoscsaba-Újtelep, Tóalmás utca","47.499389","19.286636","","","0","","","","1","",""
"1038-F03585","F03585","Rózsaszál utca","47.463578","19.297577","","","0","","","","1","",""
"1038-F03586","F03586","Rózsaszál utca","47.463902","19.297339","","","0","","","","1","",""
"1038-F03587","F03587","Bulyovszky utca / Ferihegyi út","47.471258","19.251994","","","0","","","","1","",""
"1038-F03588","F03588","Bulyovszky utca / Ferihegyi út","47.470836","19.25182","","","0","","","","1","",""
"1038-F03589","F03589","Ady Endre utca","47.465717","19.24176","","","0","","","","1","",""
"1038-F03590","F03590","Ady Endre utca","47.466193","19.242372","","","0","","","","1","",""
"1038-F03591","F03591","Vörösmarty utca","47.461721","19.237939","","","0","","","","1","",""
"1038-F03592","F03592","Vörösmarty utca","47.461371","19.23746","","","0","","","","1","",""
"1038-F03593","F03593","Szent kereszt tér","47.480668","19.250836","","","0","","","","1","",""
"1038-F03594","F03594","Szent kereszt tér","47.481165","19.249511","","","0","","","","1","",""
"1038-F03595","F03595","Újlak utca, lakótelep","47.482101","19.233395","","","0","","","","1","",""
"1038-F03596","F03596","Rákóczi Ferenc utca","47.458884","19.235011","","","0","","","","1","",""
"1038-F03597","F03597","Rákóczi Ferenc utca","47.459261","19.235516","","","0","","","","1","",""
"1038-F03598","F03598","Kis Károshíd utca","47.497275","19.286892","","","0","","","","1","",""
"1038-F03599","F03599","Kis Károshíd utca","47.497077","19.286785","","","0","","","","1","",""
"1038-F03600","F03600","Homokiszőlők","47.456108","19.21507","","","0","","","","1","",""
"1038-F03601","F03601","Homokiszőlők","47.455603","19.215824","","","0","","","","1","",""
"1038-F03602","F03602","Császárfa utca","47.474451","19.293807","","","0","","","","1","",""
"1038-F03603","F03603","Császárfa utca","47.474171","19.294045","","","0","","","","1","",""
"1038-F03604","F03604","Rákosliget vasútállomás","47.486313","19.258103","","","0","","","","1","",""
"1038-F03605","F03605","Rákoskeresztúr, városközpont","47.480073","19.256804","","","0","","","","1","",""
"1038-F03610","F03610","Rákoskeresztúr, városközpont","47.479911","19.256936","","","0","","","","1","",""
"1038-F03620","F03620","Szent Lőrinc-telep","47.43344","19.17437","","","0","","","","1","",""
"1038-F03621","F03621","Szent Lőrinc-telep","47.433089","19.174369","","","0","","","","1","",""
"1038-F03622","F03622","Ipacsfa utca","47.429454","19.167601","","","0","","","","1","",""
"1038-F03623","F03623","Ipacsfa utca","47.430145","19.169047","","","0","","","","1","",""
"1038-F03624","F03624","Ipacsfa utca","47.42992","19.168981","","","0","","","","1","",""
"1038-F03625","F03625","Besence utca","47.428143","19.164921","","","0","","","","1","",""
"1038-F03626","F03626","Besence utca","47.428089","19.165106","","","0","","","","1","",""
"1038-F03627","F03627","Ipacsfa utca (Közdűlő út)","47.425661","19.173543","","","0","","","","1","",""
"1038-F03628","F03628","Közdűlő út","47.423551","19.169907","","","0","","","","2","",""
"1038-F03629","F03629","Szentlőrinci út (gyorsétterem)","47.424552","19.158777","","","0","","","","1","",""
"1038-F03631","F03631","Szentlőrinci út","47.425254","19.158248","","","0","","","","1","",""
"1038-F03632","F03632","Szentlőrinci út","47.425416","19.157758","","","0","","","","1","",""
"1038-F03633","F03633","Varjú utca","47.433628","19.182868","","","0","","","","1","",""
"1038-F03634","F03634","Varjú utca","47.434069","19.182882","","","0","","","","1","",""
"1038-F03635","F03635","Obszervatórium","47.430193","19.1827","","","0","","","","1","",""
"1038-F03636","F03636","Obszervatórium","47.429851","19.182871","","","0","","","","1","",""
"1038-F03637","F03637","Gilice tér","47.432034","19.184812","","","0","","","","1","",""
"1038-F03638","F03638","Gilice tér","47.432078","19.185634","","","0","","","","2","",""
"1038-F03639","F03639","Dalmady Győző utca","47.433482","19.194288","","","0","","","","1","",""
"1038-F03640","F03640","Dalmady Győző utca","47.433381","19.194267","","","0","","","","1","",""
"1038-F03641","F03641","Péterhalmi út","47.423124","19.189428","","","0","","","","2","",""
"1038-F03642","F03642","Péterhalmi út","47.423331","19.189455","","","0","","","","2","",""
"1038-F03643","F03643","Kettős-Körös utca","47.418716","19.182817","","","0","","","","2","",""
"1038-F03644","F03644","Kettős-Körös utca","47.419454","19.182606","","","0","","","","2","",""
"1038-F03645","F03645","Szálfa utca","47.415393","19.186545","","","0","","","","1","",""
"1038-F03646","F03646","Szálfa utca","47.41514","19.186889","","","0","","","","1","",""
"1038-F03647","F03647","Vezér utca","47.410936","19.190204","","","0","","","","1","",""
"1038-F03648","F03648","Vezér utca","47.410621","19.1906","","","0","","","","1","",""
"1038-F03649","F03649","Kisfaludy utca (Nemes utca)","47.408846","19.19298","","","0","","","","1","",""
